year,month,day,hour,minute,wind_dir,wind_speed,temp,dewpt,press,vis
2022,12,16,12,0,60,6,12,8,1008,10000
2022,12,16,13,0,40,7,12,8,1008,10000
2022,12,16,14,0,40,10,11,7,1008,10000
2022,12,16,15,0,40,7,11,8,1009,10000
2022,12,16,16,0,30,5,11,7,1010,10000
2022,12,16,17,0,60,5,10,7,1010,10000
2022,12,16,18,0,80,4,9,6,1010,10000
2022,12,16,19,0,80,4,8,6,1011,10000
2022,12,16,20,0,130,8,8,6,1011,10000
2022,12,16,21,0,115,2,7,6,1012,10000
2022,12,16,22,0,100,5,7,6,1012,10000
2022,12,16,23,0,90,3,7,6,1013,10000
2022,12,17,0,0,100,8,7,6,1013,10000
2022,12,17,1,0,130,5,7,6,1013,10000
2022,12,17,2,0,130,4,6,5,1013,10000
2022,12,17,3,0,120,5,7,6,1013,10000
2022,12,17,4,0,180,2,7,6,1014,7000
2022,12,17,5,0,120,5,7,6,1013,10000
2022,12,17,6,0,140,2,8,7,1014,10000
2022,12,17,7,0,130,3,8,6,1014,10000
2022,12,17,8,0,130,2,9,7,1015,10000
2022,12,17,9,0,130,3,9,7,1015,10000
2022,12,17,10,0,130,3,10,7,1016,10000
2022,12,17,11,0,190,3,10,8,1016,10000
2022,12,17,12,0,210,7,11,9,1016,10000
2022,12,17,13,0,220,6,11,10,1016,10000
2022,12,17,14,0,230,7,11,9,1016,10000
2022,12,17,15,0,220,7,12,8,1016,10000
2022,12,17,16,0,220,6,11,7,1017,10000
2022,12,17,17,0,200,5,11,7,1017,10000
2022,12,17,18,0,170,6,9,7,1017,10000
2022,12,17,19,0,160,7,8,7,1018,10000
2022,12,17,20,0,160,6,8,7,1019,10000
2022,12,17,21,0,130,6,8,7,1018,10000
2022,12,17,22,0,190,10,10,8,1018,10000
2022,12,17,23,0,160,8,10,8,1018,10000
2022,12,18,0,0,180,10,10,7,1018,10000
2022,12,18,1,0,180,13,10,7,1018,10000
2022,12,18,2,0,180,10,11,8,1017,10000
2022,12,18,3,0,180,14,11,8,1017,10000
2022,12,18,4,0,200,15,11,8,1017,10000
2022,12,18,5,0,180,14,11,8,1017,10000
2022,12,18,6,0,190,14,12,8,1017,10000
2022,12,18,7,0,190,22,12,8,1017,10000
2022,12,18,8,0,180,15,12,8,1017,10000
2022,12,18,9,0,180,16,13,9,1017,10000
2022,12,18,10,0,190,18,13,9,1017,10000
2022,12,18,11,0,190,18,13,10,1018,10000
2022,12,18,12,0,190,16,13,10,1017,10000
2022,12,18,13,0,190,15,14,10,1017,10000
2022,12,18,14,0,190,22,14,10,1016,10000
2022,12,18,15,0,190,20,14,10,1016,10000
2022,12,18,16,0,190,19,14,9,1016,10000
2022,12,18,17,0,200,17,14,10,1016,10000
2022,12,18,18,0,200,16,14,10,1016,10000
2022,12,18,19,0,200,19,14,10,1016,10000
2022,12,18,20,0,190,19,14,10,1016,10000
2022,12,18,21,0,200,21,14,10,1016,10000
2022,12,18,22,0,200,20,14,9,1016,10000
2022,12,18,23,0,200,21,14,9,1015,10000
2022,12,19,0,0,190,16,13,10,1015,6000
2022,12,19,1,0,190,13,12,10,1015,8000
2022,12,19,2,0,200,11,12,10,1015,9000
2022,12,19,3,0,190,18,12,10,1015,10000
2022,12,19,4,0,180,18,12,11,1015,8000
2022,12,19,5,0,190,19,13,11,1014,10000
2022,12,19,6,0,200,17,13,12,1014,10000
2022,12,19,7,0,190,18,13,12,1014,10000
2022,12,19,8,0,210,15,14,12,1014,10000
2022,12,19,9,0,200,17,14,12,1014,10000
2022,12,19,10,0,190,18,13,12,1015,3500
2022,12,19,11,0,190,19,13,12,1016,5000
2022,12,19,12,0,200,14,14,12,1015,9000
2022,12,19,13,0,190,16,13,12,1014,5000
2022,12,19,14,0,190,20,13,12,1014,6000
2022,12,19,15,0,185,16.5,13,12,1014,2750
2022,12,19,16,0,180,14,13,12,1014,8000
2022,12,19,17,0,210,8,13,12,1014,3000
2022,12,19,18,0,230,11,13,12,1013,3000
2022,12,19,19,0,200,9,13,13,1013,4000
2022,12,19,20,0,200,8,13,13,1013,3500
2022,12,19,21,0,200,14,14,13,1012,8000
2022,12,19,22,0,190,11,14,13,1012,2000
2022,12,19,23,0,230,11,13,13,1012,1000
2022,12,20,0,0,230,13,14,13,1012,4000
2022,12,20,1,0,210,15,14,13,1012,9000
2022,12,20,2,0,210,14,13,12,1012,9000
2022,12,20,3,0,210,10,13,12,1012,4000
2022,12,20,4,0,200,6,12,12,1011,10000
2022,12,20,5,0,220,4,13,12,1011,4000
2022,12,20,6,0,230,9,13,13,1012,1000
2022,12,20,7,0,240,9,13,13,1012,10000
2022,12,20,8,0,250,10,13,12,1012,9000
2022,12,20,9,0,230,6,12,12,1013,10000
2022,12,20,10,0,230,6,13,12,1014,10000
2022,12,20,11,0,290,8,13,11,1015,10000
2022,12,20,12,0,260,5,13,10,1015,10000
2022,12,20,13,0,260,6,13,10,1015,10000
2022,12,20,14,0,220,8,12,10,1015,10000
2022,12,20,15,0,220,8,12,10,1015,10000
2022,12,20,16,0,220,8,12,9,1016,10000
2022,12,20,17,0,210,6,12,10,1016,10000
2022,12,20,18,0,200,10,12,11,1017,10000
2022,12,20,19,0,220,8,12,11,1017,9000
2022,12,20,20,0,230,9,12,11,1018,8000
2022,12,20,21,0,220,12,13,12,1018,10000
2022,12,20,22,0,240,9,13,12,1018,10000
2022,12,20,23,0,230,10,13,12,1018,10000
2022,12,21,0,0,230,13,13,12,1018,10000
2022,12,21,1,0,240,14,13,12,1018,10000
2022,12,21,2,0,220,10,13,12,1019,10000
2022,12,21,3,0,220,13,13,12,1019,10000
2022,12,21,4,0,220,11,13,12,1019,10000
2022,12,21,5,0,220,13,13,12,1019,10000
2022,12,21,6,0,220,15,12,11,1019,10000
2022,12,21,7,0,220,12,11,11,1020,10000
2022,12,21,8,0,210,13,11,11,1020,10000
2022,12,21,9,0,200,13,12,12,1020,10000
2022,12,21,10,0,210,13,13,12,1020,9000
2022,12,21,11,0,220,16,13,12,1020,5000
2022,12,21,12,0,230,9,13,13,1020,8000
2022,12,21,13,0,250,8,14,14,1020,10000
2022,12,21,14,0,250,10,14,14,1020,10000
2022,12,21,15,0,240,12,14,13,1020,10000
2022,12,21,16,0,250,11,14,13,1021,10000
2022,12,21,17,0,250,10,14,14,1022,10000
2022,12,21,18,0,240,10,14,13,1022,10000
2022,12,21,19,0,260,10,14,13,1022,10000
2022,12,21,20,0,260,10,14,13,1023,10000
2022,12,21,21,0,250,9,14,13,1023,10000
2022,12,21,22,0,250,8,14,13,1023,9000
2022,12,21,23,0,250,9,14,13,1023,7000
2022,12,22,0,0,250,8,14,13,1023,5000
2022,12,22,1,0,230,9,14,13,1023,6000
2022,12,22,2,0,240,11,14,13,1023,6000
2022,12,22,3,0,210,10,14,13,1022,7000
2022,12,22,4,0,230,11,14,14,1022,3800
2022,12,22,5,0,220,8,14,14,1022,4500
2022,12,22,6,0,240,9,15,14,1022,6000
2022,12,22,7,0,240,11,14,14,1023,5000
2022,12,22,8,0,210,11,15,14,1023,4500
2022,12,22,9,0,220,10,15,14,1023,3000
2022,12,22,10,0,230,14,15,15,1024,5000
2022,12,22,11,0,210,13,15,14,1024,8000
2022,12,22,12,0,220,12,14,14,1024,2800
2022,12,22,13,0,230,15,15,14,1024,10000
2022,12,22,14,0,220,14,14,14,1023,10000
2022,12,22,15,0,230,13,14,14,1023,4000
2022,12,22,16,0,220,13,14,14,1023,2200
2022,12,22,17,0,240,10,14,13,1024,3000
2022,12,22,18,0,220,13,14,13,1023,6000
2022,12,22,19,0,220,12,14,13,1024,10000
2022,12,22,20,0,210,12,13,13,1023,7000
2022,12,22,21,0,210,12,14,13,1023,10000
2022,12,22,22,0,210,10,13,13,1022,10000
2022,12,22,23,0,210,15,13,12,1022,10000
2022,12,23,0,0,210,13,13,12,1022,10000
2022,12,23,1,0,200,14,13,12,1021,10000
2022,12,23,2,0,200,16,13,13,1020,10000
2022,12,23,3,0,210,17,14,13,1020,8000
2022,12,23,4,0,220,17,14,13,1020,10000
2022,12,23,5,0,210,17,14,13,1019,6000
2022,12,23,6,0,220,20,14,14,1019,6000
2022,12,23,7,0,220,17,14,14,1019,5500
2022,12,23,8,0,230,17,14,14,1019,8000
2022,12,23,9,0,220,20,15,14,1019,10000
2022,12,23,10,0,220,17,14,14,1020,5000
2022,12,23,11,0,220,20,15,14,1020,10000
2022,12,23,12,0,220,21,15,14,1019,7000
2022,12,23,13,0,210,18,14,14,1018,2500
2022,12,23,14,0,220,21,14,14,1018,3500
2022,12,23,15,0,210,17,14,14,1018,2500
2022,12,23,16,0,210,16,14,14,1018,2500
2022,12,23,17,0,270,9,13,13,1019,2500
2022,12,23,18,0,290,6,12,12,1019,4000
2022,12,23,19,0,270,5,11,11,1019,5000
2022,12,23,20,0,190,3,11,11,1019,2500
2022,12,23,21,0,175,2,11,11,1019,2500
2022,12,23,22,0,160,3,11,11,1018,3500
2022,12,23,23,0,320,4,11,11,1018,2500
2022,12,24,0,0,280,1,11,11,1018,2500
2022,12,24,1,0,240,1,11,11,1017,2000
2022,12,24,2,0,200,13,12,12,1016,6000
2022,12,24,3,0,200,15,13,13,1016,8000
2022,12,24,4,0,210,15,13,12,1016,8000
2022,12,24,5,0,205,15,13,12,1015,7000
2022,12,24,6,0,200,14,13,12,1015,7000
2022,12,24,7,0,210,17,13,12,1015,3000
2022,12,24,8,0,200,12,12,12,1015,3000
2022,12,24,9,0,230,5,12,12,1016,3000
2022,12,24,10,0,210,6,12,12,1016,3000
2022,12,24,11,0,190,6,12,12,1016,2000
2022,12,24,12,0,230,5,12,12,1015,3000
2022,12,24,13,0,250,5,12,12,1015,2000
2022,12,24,14,0,230,3,12,12,1015,2000
2022,12,24,15,0,250,4,11,11,1015,8000
2022,12,24,16,0,200,6,12,11,1015,10000
2022,12,24,17,0,230,3,11,11,1014,9000
2022,12,24,18,0,180,4,11,11,1013,10000
2022,12,24,19,0,255,2,11,11,1013,10000
2022,12,24,20,0,330,4,10,10,1013,8000
2022,12,24,21,0,0,0,10,9,1012,5000
2022,12,24,22,0,65,2,9,9,1012,5000
2022,12,24,23,0,130,5,9,9,1011,4000
2022,12,25,0,0,130,7,8,8,1010.5,4000
2022,12,25,1,0,160,7,9,9,1010,9000
2022,12,25,2,0,290,5,9,9,1010,8000
2022,12,25,3,0,200,10,11,11,1010,10000
2022,12,25,4,0,200,12,11,11,1009,3000
2022,12,25,5,0,190,9,12,11,1008,10000
2022,12,25,6,0,210,10,12,11,1009,9000
2022,12,25,7,0,215,12.5,12,11,1009.5,7500
2022,12,25,8,0,220,8,11,11,1010,10000
2022,12,25,9,0,220,10,11,10,1011,10000
2022,12,25,10,0,220,9,11,11,1013,10000
2022,12,25,11,0,220,12,12,10,1013,10000
2022,12,25,12,0,220,9,13,9,1013,10000
2022,12,25,13,0,210,7,12,10,1013,10000
2022,12,25,14,0,190,11,11,9,1013,10000
2022,12,25,15,0,200,11,10,9,1013,10000
2022,12,25,16,0,210,12,11,10,1014,10000
2022,12,25,17,0,195,7,10.5,9.5,1014,10000
2022,12,25,18,0,190,7,10,10,1015,10000
2022,12,25,19,0,200,5,10,10,1016,10000
2022,12,25,20,0,180,7,10,10,1016,10000
2022,12,25,21,0,240,6,11,10,1017,10000
2022,12,25,22,0,210,4.5,11,10,1018,10000
2022,12,25,23,0,200,3,10,10,1019,10000
2022,12,26,0,0,223.333333333333,2,10,9,1020,10000
2022,12,26,1,0,246.666666666667,2,10,10,1020,10000
2022,12,26,2,0,270,3,9,9,1021,10000
2022,12,26,3,0,210,2,9,8,1021,10000
2022,12,26,4,0,230,4,9,9,1022,10000
2022,12,26,5,0,120,3,8,8,1022,10000
2022,12,26,6,0,130,4,8,8,1023,500
2022,12,26,7,0,160,3,8,8,1024,600
2022,12,26,8,0,140,3,8,8,1024,2000
2022,12,26,9,0,70,1,8,8,1026,10000
2022,12,26,10,0,0,0,8,8,1027,10000
2022,12,26,11,0,0,0,10,10,1027,2000
2022,12,26,12,0,150,1,10,10,1027,10000
2022,12,26,13,0,300,3,11,11,1027,10000
2022,12,26,14,0,325,2,12,8,1027,10000
2022,12,26,15,0,350,3,12,8,1028,10000
2022,12,26,16,0,10,3,12,8,1028,10000
2022,12,26,17,0,5,2,11,9,1028,10000
2022,12,26,18,0,0,0,9,8,1028,10000
2022,12,26,19,0,0,1,8,8,1029,10000
2022,12,26,20,0,0,1,8,7,1029,10000
2022,12,26,21,0,0,0,8,8,1029,10000
2022,12,26,22,0,40,1,7,7,1029,10000
2022,12,26,23,0,80,3,8,8,1029,10000
2022,12,27,0,0,90,1,5,5,1029,10000
2022,12,27,1,0,100,1,3,3,1029,400
2022,12,27,2,0,110,1,3,3,1029,400
2022,12,27,3,0,120,1,2,2,1030,8000
2022,12,27,4,0,130,1,4,4,1030,10000
2022,12,27,5,0,140,4,3,3,1029,10000
2022,12,27,6,0,0,0,2,2,1029,10000
2022,12,27,7,0,0,0,1,1,1029,10000
2022,12,27,8,0,310,2,0,0,1030,3000
2022,12,27,9,0,0,0,1,1,1030,10000
2022,12,27,10,0,0,2,3,3,1031,10000
2022,12,27,11,0,0,1,5,5,1031,10000
2022,12,27,12,0,0,0,10,9,1030,10000
2022,12,27,13,0,125,1,12,9,1029,10000
2022,12,27,14,0,250,4,12,6,1029,10000
2022,12,27,15,0,270,4,12,6,1029,10000
2022,12,27,16,0,230,5,11,7,1029,10000
2022,12,27,17,0,203.333333333333,2,10,7,1029,10000
2022,12,27,18,0,176.666666666667,1,9,8,1029,10000
2022,12,27,19,0,150,5,8,7,1027,10000
2022,12,27,20,0,120,5,7,7,1027,10000
2022,12,27,21,0,140,1,7,6,1027,10000
2022,12,27,22,0,160,4,7,7,1026,10000
2022,12,27,23,0,190,6,7,6,1026,10000
2022,12,28,0,0,190,8,8,6,1026,10000
2022,12,28,1,0,170,7,7,6,1025,10000
2022,12,28,2,0,150,6,7,6,1024,10000
2022,12,28,3,0,180,9,8,6,1024,10000
2022,12,28,4,0,190,9,9,7,1023,10000
2022,12,28,5,0,190,10,9,7,1022,10000
2022,12,28,6,0,200,15,10,9,1021,10000
2022,12,28,7,0,210,13,11,10,1021,10000
2022,12,28,8,0,220,10.5,11,10.5,1021,7250
2022,12,28,9,0,230,9,11,11,1021,6000
2022,12,28,10,0,230,10,12,11,1021,9000
2022,12,28,11,0,230,12,12,11,1021,9000
2022,12,28,12,0,230,11,12,10,1021,9000
2022,12,28,13,0,230,12,11,10,1020,9000
2022,12,28,14,0,220,13,11,10,1020,3000
2022,12,28,15,0,220,11,11,11,1019,2000
2022,12,28,16,0,220,9,12,12,1019,2600
2022,12,28,17,0,230,9,12,12,1018,2800
2022,12,28,18,0,230,12,12,12,1018,2000
2022,12,28,19,0,270,10,11,10,1019,3500
2022,12,28,20,0,230,7,11,11,1019,8000
2022,12,28,21,0,250,7,11,10,1019,10000
2022,12,28,22,0,240,8,11,10,1019,10000
2022,12,28,23,0,240,8,12,11,1018,10000
2022,12,29,0,0,250,8,11,11,1018,10000
2022,12,29,1,0,260,8,11,11,1018,4000
2022,12,29,2,0,230,8,11,11,1018,10000
2022,12,29,3,0,250,10,11,11,1018,2000
2022,12,29,4,0,270,7.5,10.5,10.5,1018,7000
2022,12,29,5,0,230,5,10,10,1018,3500
2022,12,29,6,0,250,8,10,10,1018,3400
2022,12,29,7,0,280,5,10,10,1018,10000
2022,12,29,8,0,240,3,10,9,1019,10000
2022,12,29,9,0,250,4,10,10,1019,8000
2022,12,29,10,0,250,3,10,9,1019,10000
2022,12,29,11,0,230,3,10,9,1019,10000
2022,12,29,12,0,210,5,11,10,1019,10000
2022,12,29,13,0,220,6,11,9,1018,10000
2022,12,29,14,0,210,5,11,10,1017,10000
2022,12,29,15,0,200,5,10,10,1017,5000
2022,12,29,16,0,180,9,10,10,1016,8000
2022,12,29,17,0,180,6,10,10,1015,9000
2022,12,29,18,0,160,6,10,10,1015,5000
2022,12,29,19,0,200,10,11,11,1015,3500
2022,12,29,20,0,220,11,12,11,1014,4000
2022,12,29,21,0,240,11,12,11,1014,9000
2022,12,29,22,0,240,9,12,12,1014,9000
2022,12,29,23,0,230,13,12,12,1014,7000
2022,12,30,0,0,230,16,13,13,1014,6000
2022,12,30,1,0,240,15,13,12,1013,5000
2022,12,30,2,0,230,14,13,13,1013,3600
2022,12,30,3,0,230,15,13,13,1014,2500
2022,12,30,4,0,230,14,13,13,1013,2500
2022,12,30,5,0,230,15,13,13,1014,3000
2022,12,30,6,0,230,16,13,13,1014,4000
2022,12,30,7,0,240,17,13,13,1014,5000
2022,12,30,8,0,230,17,13,13,1014,2800
2022,12,30,9,0,230,15,13,13,1015,2000
2022,12,30,10,0,230,16,13,13,1015,2000
2022,12,30,11,0,220,17,14,13,1016,5000
2022,12,30,12,0,230,19,14,13,1015,6000
2022,12,30,13,0,230,17,14,13,1015,2000
2022,12,30,14,0,220,16,14,14,1014,2000
2022,12,30,15,0,220,22,14,14,1014,1500
2022,12,30,16,0,210,19,14,13,1014,1500
2022,12,30,17,0,220,16,14,13,1015,5000
2022,12,30,18,0,210,19,14,13,1015,8000
2022,12,30,19,0,210,21,14,12,1015,10000
2022,12,30,20,0,210,19,14,12,1015,10000
2022,12,30,21,0,210,19,14,12,1015,10000
2022,12,30,22,0,210,22,15,11,1015,10000
2022,12,30,23,0,210,18,14,12,1016,10000
2022,12,31,0,0,200,19,14,11,1016,10000
2022,12,31,1,0,200,20,14,10,1015,10000
2022,12,31,2,0,200,19,14,9,1015,10000
2022,12,31,3,0,200,17,13,10,1015,10000
2022,12,31,4,0,200,19,13,9,1014,10000
2022,12,31,5,0,200,19,13,8,1014,10000
2022,12,31,6,0,190,17,13,7,1013,10000
2022,12,31,7,0,200,20,13,7,1013,10000
2022,12,31,8,0,200,20,14,6,1013,10000
2022,12,31,9,0,200,19,14,6,1013,10000
2022,12,31,10,0,190,19,14,7,1013,10000
2022,12,31,11,0,190,16,15,7,1013,10000
2022,12,31,12,0,210,20,15,7,1013,10000
2022,12,31,13,0,210,20,15,8,1012,10000
2022,12,31,14,0,210,23,15,10,1012,10000
2022,12,31,15,0,200,22,15,11,1012,10000
2022,12,31,16,0,200,18,14,12,1012,4000
2022,12,31,17,0,250,12,11,11,1014,4000
2022,12,31,18,0,230,10,11,10,1015,8000
2022,12,31,19,0,210,9,11,10,1016,7000
2022,12,31,20,0,200,11,11,10,1017,9000
2022,12,31,21,0,200,10,11,10,1017,8000
2022,12,31,22,0,200,4,10,9,1017,7000
2022,12,31,23,0,190,8,10,9,1018,6000
2023,1,1,0,0,150,9,9,9,1017,6000
2023,1,1,1,0,150,8,9,9,1016,6000
2023,1,1,2,0,160,7,9,9,1016,6000
2023,1,1,3,0,160,8,9,9,1014,8000
2023,1,1,4,0,160,7,9,9,1013,10000
2023,1,1,5,0,160,6.5,9.5,9.5,1012.5,5000
2023,1,1,6,0,170,9,11,10,1011,6000
2023,1,1,7,0,190,13,11,11,1011,5000
2023,1,1,8,0,200,15,12,11,1011,5000
2023,1,1,9,0,190,15,12,11,1010,3000
2023,1,1,10,0,200,11,12,12,1011,4000
2023,1,1,11,0,270,7,11,11,1012,4000
2023,1,1,12,0,280,6,10,10,1013,4000
2023,1,1,13,0,255,4,10,10,1013,5000
2023,1,1,14,0,230,4,10,9,1013,5000
2023,1,1,15,0,243.333333333333,2,9,9,1013,5000
2023,1,1,16,0,256.666666666667,1,9,9,1013,5000
2023,1,1,17,0,270,3,9,9,1014,4500
2023,1,1,18,0,300,4,9,9,1015,6000
2023,1,1,19,0,263.333333333333,2,8,8,1016,10000
2023,1,1,20,0,226.666666666667,2,8,8,1016,6000
2023,1,1,21,0,190,4,9,8,1017,5000
2023,1,1,22,0,220,3,8,8,1019,9000
2023,1,1,23,0,215,2,8,7,1019,6000
2023,1,2,0,0,210,3,7,7,1020,5000
2023,1,2,1,0,210,3,7,6,1020,7000
2023,1,2,2,0,160,4,6,5,1020,7000
2023,1,2,3,0,180,3,5,5,1021,9000
2023,1,2,4,0,170,3,5,5,1022,4000
2023,1,2,5,0,160,4,5,5,1023,5000
2023,1,2,6,0,150,2,6,5,1023,10000
2023,1,2,7,0,140,4,4,4,1024,3500
2023,1,2,8,0,150,5,5,5,1025,8000
2023,1,2,9,0,160,6,5,5,1025,10000
2023,1,2,10,0,140,4,7,6,1026,10000
2023,1,2,11,0,160,5,8,7,1026,10000
2023,1,2,12,0,200,4,10,7,1026,10000
2023,1,2,13,0,210,5,10,7,1026,10000
2023,1,2,14,0,210,6,11,6,1026,10000
2023,1,2,15,0,250,5,10,6,1026,10000
2023,1,2,16,0,230,5,10,5,1027,10000
2023,1,2,17,0,230,4,9,6,1027,10000
2023,1,2,18,0,210,3,8,6,1027,10000
2023,1,2,19,0,210,3,8,5,1028,10000
2023,1,2,20,0,140,3,7,5,1028,10000
2023,1,2,21,0,160,6,6,6,1028,10000
2023,1,2,22,0,150,3,5,5,1029,10000
2023,1,2,23,0,130,4,4,4,1029,10000
2023,1,3,0,0,130,4,4,4,1029,10000
2023,1,3,1,0,140,5,5,4,1029,10000
2023,1,3,2,0,140,6,5,4,1029,10000
2023,1,3,3,0,140,6,5,4,1029,10000
2023,1,3,4,0,140,6,5,4,1029,10000
2023,1,3,5,0,150,6,5,4,1029,10000
2023,1,3,6,0,150,6,5,4,1029,10000
2023,1,3,7,0,140,7,6,4,1029,10000
2023,1,3,8,0,150,7,6,4,1030,10000
2023,1,3,9,0,120,3,6,4,1031,10000
2023,1,3,10,0,120,6,6,5,1032,10000
2023,1,3,11,0,160,7,8,6,1032,10000
2023,1,3,12,0,170,7,10,7,1032,10000
2023,1,3,13,0,200,8,11,7,1032,10000
2023,1,3,14,0,200,8,11,8,1031,10000
2023,1,3,15,0,210,8,11,7,1031,10000
2023,1,3,16,0,220,6,11,7,1031,10000
2023,1,3,17,0,200,5,10,7,1032,10000
2023,1,3,18,0,200,5,10,7,1032,10000
2023,1,3,19,0,170,4,10,7,1032,10000
2023,1,3,20,0,170,5,10,7,1033,10000
2023,1,3,21,0,190,3,10,7,1033,10000
2023,1,3,22,0,180,5,10,7,1033,10000
2023,1,3,23,0,165,2,9,7,1033,10000
2023,1,4,0,0,150,2,9,7,1033,10000
2023,1,4,1,0,140,4,9,7,1033,10000
2023,1,4,2,0,160,2,9,7,1033,10000
2023,1,4,3,0,140,3,9,7,1033,10000
2023,1,4,4,0,140,4,9,7,1033,9000
2023,1,4,5,0,140,2,8,7,1033,9000
2023,1,4,6,0,140,4,8,7,1033,9000
2023,1,4,7,0,140,6,8,7,1033,9000
2023,1,4,8,0,140,4,8,7,1034,10000
2023,1,4,9,0,130,5,9,8,1034,10000
2023,1,4,10,0,140,3,9,8,1035,10000
2023,1,4,11,0,140,4,10,9,1035,10000
2023,1,4,12,0,140,4,11,9,1035,10000
2023,1,4,13,0,160,4,11,10,1034,10000
2023,1,4,14,0,180,6,12,10,1034,10000
2023,1,4,15,0,200,5,12,10,1033,10000
2023,1,4,16,0,150,2,12,10,1034,10000
2023,1,4,17,0,100,2,12,11,1034,10000
2023,1,4,18,0,50,2,12,10,1034,10000
2023,1,4,19,0,0,0,11,11,1034,10000
2023,1,4,20,0,160,6,11,10,1034,10000
2023,1,4,21,0,80,1,11,10,1033,10000
2023,1,4,22,0,0,0,11,10,1033,10000
2023,1,4,23,0,0,0,11,10,1033,10000
2023,1,5,0,0,130,2,10,10,1032,10000
2023,1,5,1,0,160,5,9,8,1032,10000
2023,1,5,2,0,150,4,9,8,1031,10000
2023,1,5,3,0,120,4,9,8,1031,10000
2023,1,5,4,0,110,4,8,8,1030,10000
2023,1,5,5,0,55,2,7,7,1030,5000
2023,1,5,6,0,0,0,4,4,1029,3000
2023,1,5,7,0,0,0,4,4,1029,9000
2023,1,5,8,0,0,1,3,3,1030,9000
2023,1,5,9,0,0,0,4,4,1030,10000
2023,1,5,10,0,130,3,8,6,1030,10000
2023,1,5,11,0,65,2,10,7,1030,10000
2023,1,5,12,0,0,0,12,8,1029,10000
2023,1,5,13,0,145,2,12,9,1028,10000
2023,1,5,14,0,290,3,13,9,1028,10000
2023,1,5,15,0,240,3,13,9,1027,10000
2023,1,5,16,0,260,2,13,9,1027,10000
2023,1,5,17,0,280,3,11,9,1027,10000
2023,1,5,18,0,0,0,10,9,1027,10000
2023,1,5,19,0,220,3,10,9,1027,10000
2023,1,5,20,0,220,3,9,9,1027,10000
2023,1,5,21,0,210,4,9,9,1027,2500
2023,1,5,22,0,210,4,8,8,1027,1500
2023,1,5,23,0,170,4,7,7,1027,1500
2023,1,6,0,0,160,3,6,6,1026,1500
2023,1,6,1,0,140,3,5,5,1026,1500
2023,1,6,2,0,140,5,6,6,1026,5000
2023,1,6,3,0,140,2,6,6,1026,8000
2023,1,6,4,0,140,6,6,5,1025,8000
2023,1,6,5,0,130,4,6,5,1024,10000
2023,1,6,6,0,110,3,6,5,1024,10000
2023,1,6,7,0,120,4,6,5,1024,10000
2023,1,6,8,0,140,6,6,4,1025,10000
2023,1,6,9,0,140,4,6,5,1024,10000
2023,1,6,10,0,120,3,7,5,1024,10000
2023,1,6,11,0,170,8,9,6,1025,10000
2023,1,6,12,0,200,9,11,7,1024,10000
2023,1,6,13,0,200,9,11,7,1023,10000
2023,1,6,14,0,200,11,11,7,1022,10000
2023,1,6,15,0,200,10,12,7,1021,10000
2023,1,6,16,0,200,11,11,7,1021,10000
2023,1,6,17,0,190,9,10,7,1020,10000
2023,1,6,18,0,200,10,10,7,1020,10000
2023,1,6,19,0,190,16,10,6,1020,10000
2023,1,6,20,0,190,14,10,7,1020,10000
2023,1,6,21,0,200,10,10,7,1019,10000
2023,1,6,22,0,200,16,11,7,1018,10000
2023,1,6,23,0,190,22,11,8,1017,10000
2023,1,7,0,0,180,20,11,8,1017,10000
2023,1,7,1,0,190,17,11,9,1015,10000
2023,1,7,2,0,200,16,11,9,1015,8000
2023,1,7,3,0,200,14,10,10,1015,10000
2023,1,7,4,0,190,21,11,10,1013,5000
2023,1,7,5,0,190,13,11,10,1012,4000
2023,1,7,6,0,220,10,11,11,1012,7000
2023,1,7,7,0,230,13,13,12,1012,4000
2023,1,7,8,0,240,16,13,13,1011,3000
2023,1,7,9,0,260,12,12,11,1012,1600
2023,1,7,10,0,250,10,12,12,1013,10000
2023,1,7,11,0,250,16,12,11,1014,5000
2023,1,7,12,0,260,12,12,10,1014,9000
2023,1,7,13,0,250,8,12,9,1014,9000
2023,1,7,14,0,230,9,12,9,1013,10000
2023,1,7,15,0,240,9,12,9,1013,10000
2023,1,7,16,0,240,8,11,6,1013,9000
2023,1,7,17,0,240,11,11,9,1013,8000
2023,1,7,18,0,230,12,11,9,1013,8000
2023,1,7,19,0,230,10,10,10,1013,6000
2023,1,7,20,0,260,7,9,9,1014,7000
2023,1,7,21,0,260,8,9,8,1014,7000
2023,1,7,22,0,240,7,9,9,1014,8000
2023,1,7,23,0,230,7,9,9,1013,8000
2023,1,8,0,0,250,7,9,9,1013,7000
2023,1,8,1,0,210,4,9,9,1012,8000
2023,1,8,2,0,260,8,9,9,1012,4000
2023,1,8,3,0,250,7,10,10,1011,5000
2023,1,8,4,0,240,8,10,9,1010,8000
2023,1,8,5,0,220,8,9,9,1009,5000
2023,1,8,6,0,180,8,9,9,1007,3000
2023,1,8,7,0,190,3,10,10,1008,2000
2023,1,8,8,0,300,4,10,10,1008,3000
2023,1,8,9,0,270,7,10,10,1009,10000
2023,1,8,10,0,240,7,11,11,1010,7000
2023,1,8,11,0,260,9,11,11,1011,5000
2023,1,8,12,0,270,8,11,10,1012,10000
2023,1,8,13,0,260,9,11,10,1012,7000
2023,1,8,14,0,270,5,11,10,1012,7000
