year,month,day,hour,minute,msl,t2m,tp,u10,v10,vis
2013,8,18,20,0,101904.27705,20.38959,0.0,1.46666,-4.38728,10000.0
2013,8,18,21,0,101969.98116,19.69052,0.0,0.4539,-4.20536,10000.0
2013,8,18,22,0,102001.23739,19.03017,0.0,0.11456,-3.67646,3000.0
2013,8,18,23,0,102009.71179,18.71087,0.0,-0.25424,-3.6891,800.0
2013,8,19,0,0,101980.65671,18.34265,0.0,-0.50467,-3.81764,200.0
2013,8,19,1,0,101987.15008,17.7876,0.0,-0.85663,-3.91176,2000.0
2013,8,19,2,0,101982.41762,17.30185,0.0,-1.16651,-4.03398,2000.0
2013,8,19,3,0,101974.71362,16.80795,0.0,-1.34433,-4.12318,4000.0
2013,8,19,4,0,102003.21842,16.72574,0.0,-1.43062,-4.48351,10000.0
2013,8,19,5,0,102000.35694,16.74273,0.0,-1.72682,-4.88809,10000.0
2013,8,19,6,0,102033.48414,16.94042,0.0,-2.36656,-4.95552,10000.0
2013,8,19,7,0,102066.94151,17.56069,0.0,-2.8811,-4.8923,10000.0
2013,8,19,8,0,102057.69671,19.26387,0.0,-3.47665,-4.63874,10000.0
2013,8,19,9,0,102062.42917,20.32573,0.0,-3.04156,-4.5706,10000.0
2013,8,19,10,0,102052.96425,22.2137,0.0,-2.58963,-4.73988,10000.0
2013,8,19,11,0,102029.41202,23.25926,0.0,-1.98934,-4.775,10000.0
2013,8,19,12,0,102014.22414,24.16418,0.0,-1.41431,-4.86912,10000.0
2013,8,19,13,0,101969.54093,24.77697,0.0,-0.80665,-4.78413,10000.0
2013,8,19,14,0,101941.91659,25.47537,0.0,-0.22057,-4.88738,10000.0
2013,8,19,15,0,101898.88425,25.83339,0.0,0.07879,-5.33551,10000.0
2013,8,19,16,0,101876.43259,25.78856,0.0,-0.09009,-5.93957,10000.0
2013,8,19,17,0,101856.18207,25.17916,0.0,-0.77666,-6.28023,10000.0
2013,8,19,18,0,101848.25796,24.60985,0.0,-1.56951,-6.17557,10000.0
2013,8,19,19,0,101880.83487,23.70289,0.0,-2.14139,-5.60102,10000.0
2013,8,19,20,0,101890.40985,22.46575,0.0,-2.76272,-5.16834,10000.0
2013,8,19,21,0,101941.69648,20.74898,0.0,-2.89057,-4.67315,10000.0
2013,8,19,22,0,101943.56745,19.53087,0.0,-2.5486,-4.3353,10000.0
2013,8,19,23,0,101940.92608,18.74551,0.0,-2.89372,-4.22713,10000.0
2013,8,20,0,0,101897.34345,18.03897,0.0,-3.1673,-3.90825,10000.0
2013,8,20,1,0,101885.1271,17.4384,0.0,-3.33197,-3.54722,10000.0
2013,8,20,2,0,101824.81579,16.87928,0.0,-3.54768,-3.22833,10000.0
2013,8,20,3,0,101780.02253,16.65509,0.0,-3.69025,-2.76405,10000.0
2013,8,20,4,0,101763.51396,16.35481,0.0,-3.75233,-2.09115,10000.0
2013,8,20,5,0,101741.72264,16.20738,0.0,-3.56662,-1.44355,10000.0
2013,8,20,6,0,101768.57658,16.32423,0.0,-3.47034,-1.11483,10000.0
2013,8,20,7,0,101763.07373,17.19179,0.0,-3.63343,-0.96381,10000.0
2013,8,20,8,0,101788.38687,20.10697,0.0,-3.1794,-0.85143,10000.0
2013,8,20,9,0,101782.22367,21.86519,0.0,-2.42023,-0.71727,10000.0
2013,8,20,10,0,101769.45704,25.23147,0.0,-1.27226,-0.64141,10000.0
2013,8,20,11,0,101770.11738,27.08955,0.0,-0.23267,-0.52692,10000.0
2013,8,20,12,0,101719.27098,26.84294,0.0,0.74274,-0.29513,10000.0
2013,8,20,13,0,101683.39235,26.02498,0.0,1.64764,-0.12164,10000.0
2013,8,20,14,0,101646.08298,26.00731,0.0,2.22426,-0.13007,10000.0
2013,8,20,15,0,101590.28401,25.93394,0.0,2.70617,-0.34571,10000.0
2013,8,20,16,0,101569.70332,25.81097,0.0,2.8256,-0.48127,10000.0
2013,8,20,17,0,101544.06001,25.07589,0.0,2.66566,-0.34852,10000.0
2013,8,20,18,0,101546.59132,25.02902,0.0,1.97278,-0.13148,10000.0
2013,8,20,19,0,101527.33132,25.4577,0.0,0.75799,0.34404,10000.0
2013,8,20,20,0,101512.58366,24.56025,0.0,-0.451,0.9179,10000.0
2013,8,20,21,0,101556.60652,23.02623,0.0,-0.78929,1.66384,10000.0
2013,8,20,22,0,101572.01452,21.51803,0.0,-0.36946,2.90778,10000.0
2013,8,20,23,0,101598.20812,20.78363,0.0,-0.41365,3.15011,10000.0
2013,8,21,0,0,101592.59521,20.50441,0.0,-0.51782,3.3552,10000.0
2013,8,21,1,0,101597.98801,20.40658,0.0,-0.52781,3.2955,10000.0
2013,8,21,2,0,101571.79441,19.99963,0.0,-0.52939,3.12341,10000.0
2013,8,21,3,0,101561.33898,19.50777,0.0,-0.68723,2.93939,10000.0
2013,8,21,4,0,101567.61223,19.16536,0.0,-0.64461,2.86634,10000.0
2013,8,21,5,0,101581.14926,18.85149,0.0,-0.41733,2.81436,10000.0
2013,8,21,6,0,101611.52504,18.42417,0.0,-0.53413,2.68863,10000.0
2013,8,21,7,0,101640.36001,18.63681,0.0,-0.76825,2.45122,10000.0
2013,8,21,8,0,101640.58012,20.01186,0.0,-0.26318,2.60856,10000.0
2013,8,21,9,0,101687.46447,20.17287,0.00054,0.74431,3.11639,10000.0
2013,8,21,10,0,101712.5575,21.3706,0.00054,1.5077,3.55609,10000.0
2013,8,21,11,0,101690.54607,21.77823,0.0009,2.46995,3.87568,10000.0
2013,8,21,12,0,101680.09064,21.54113,0.0009,3.08813,3.93117,10000.0
2013,8,21,13,0,101675.13807,21.37808,0.00469,3.57372,3.65091,10000.0
2013,8,21,14,0,101673.70732,21.05062,0.01424,3.76155,3.37066,10000.0
2013,8,21,15,0,101657.74904,20.68036,0.01911,3.23438,3.16907,10000.0
2013,8,21,16,0,101647.29361,20.51528,0.00667,3.2307,2.83895,10000.0
2013,8,21,17,0,101697.69978,19.46904,0.011,3.25122,2.30372,10000.0
2013,8,21,18,0,101698.47018,18.84878,0.01136,2.32843,2.17097,10000.0
2013,8,21,19,0,101697.1495,18.41194,0.02145,1.55663,2.16816,10000.0
2013,8,21,20,0,101692.74721,18.0709,0.01712,1.01368,2.30372,5000.0
2013,8,21,21,0,101751.95796,17.56952,0.01568,0.83901,2.52919,5000.0
2013,8,21,22,0,101795.54059,17.45267,0.00955,0.9132,2.86353,5000.0
2013,8,21,23,0,101798.0719,17.55458,0.01334,0.88636,2.80102,5000.0
2013,8,22,0,0,101767.2559,17.42006,0.01478,0.86742,2.92253,5000.0
2013,8,22,1,0,101770.77773,17.20674,0.01424,0.7843,2.92745,5000.0
2013,8,22,2,0,101724.77384,17.09668,0.02145,0.77693,2.75536,5000.0
2013,8,22,3,0,101743.92378,17.26041,0.02578,0.53966,2.66756,6000.0
2013,8,22,4,0,101666.3335,17.28215,0.05822,0.08984,2.64719,6000.0
2013,8,22,5,0,101663.80218,17.29573,0.04002,-0.25687,2.83262,6000.0
2013,8,22,6,0,101652.90652,17.23119,0.05101,-0.07957,2.77994,5000.0
2013,8,22,7,0,101691.64664,17.34193,0.10005,0.31133,2.70409,5500.0
2013,8,22,8,0,101712.44744,17.80934,0.06057,0.77956,2.44631,6000.0
2013,8,22,9,0,101721.36207,18.17688,0.03425,1.29936,2.13655,6000.0
2013,8,22,10,0,101761.0927,18.80462,0.01767,1.74287,2.09792,6000.0
2013,8,22,11,0,101788.38687,19.19526,0.03299,2.81823,1.24521,7000.0
2013,8,22,12,0,101777.93144,19.27067,0.00667,3.15494,0.40023,7000.0
2013,8,22,13,0,101734.01864,19.33996,0.00379,3.49797,-0.29724,8000.0
2013,8,22,14,0,101737.32035,19.61511,0.00198,3.52848,-0.8437,10000.0
2013,8,22,15,0,101725.54424,19.67625,0.0,3.56425,-1.14573,10000.0
2013,8,22,16,0,101681.7415,19.61307,0.0009,3.58477,-1.44425,10000.0
2013,8,22,17,0,101693.73772,19.1083,0.0,3.53427,-1.94084,10000.0
2013,8,22,18,0,101692.96732,18.83247,0.00054,3.10601,-2.42971,7000.0
2013,8,22,19,0,101708.48538,18.45678,0.0,2.43049,-2.3974,7000.0
2013,8,22,20,0,101700.2311,17.93706,0.0009,1.81758,-2.33348,10000.0
2013,8,22,21,0,101751.29761,17.26177,0.0,1.62292,-2.67203,10000.0
2013,8,22,22,0,101780.3527,17.18568,0.0,1.78443,-2.61303,7000.0
2013,8,22,23,0,101755.6999,17.19858,0.0,1.80495,-2.95369,6000.0
2013,8,23,0,0,101791.79864,17.09668,0.00054,1.7718,-3.14826,9000.0
2013,8,23,1,0,101770.3375,16.72982,0.0009,1.60661,-3.12859,8000.0
2013,8,23,2,0,101745.13441,16.50766,0.0009,1.32251,-3.20515,7000.0
2013,8,23,3,0,101739.08127,16.24814,0.0009,0.95318,-3.19321,7000.0
2013,8,23,4,0,101722.24253,16.01988,0.0009,0.6291,-3.09558,7000.0
2013,8,23,5,0,101722.5727,15.80723,0.00054,0.41813,-3.00075,7000.0
2013,8,23,6,0,101724.44367,15.66864,0.0,0.38761,-2.77177,6000.0
2013,8,23,7,0,101760.3223,16.21689,0.0009,0.38814,-3.10892,5000.0
2013,8,23,8,0,101736.99018,17.77401,0.0,0.12246,-3.47487,8000.0
2013,8,23,9,0,101765.27487,18.65923,0.0,0.37657,-3.34493,10000.0
2013,8,23,10,0,101769.5671,20.20276,0.0,0.96581,-3.12157,10000.0
2013,8,23,11,0,101751.73784,20.99491,0.0,1.85809,-3.09558,10000.0
2013,8,23,12,0,101732.91807,21.53773,0.0,2.89084,-3.22271,10000.0
2013,8,23,13,0,101709.58595,21.77551,0.0,3.84362,-3.70736,10000.0
2013,8,23,14,0,101701.99201,21.99427,0.0,4.32659,-4.04873,10000.0
2013,8,23,15,0,101712.66755,21.80065,0.0,4.47442,-4.44628,10000.0
2013,8,23,16,0,101697.47967,21.51531,0.0009,4.03196,-4.67175,10000.0
2013,8,23,17,0,101679.87052,21.10157,0.0009,3.23018,-5.01733,10000.0
2013,8,23,18,0,101675.90847,21.10497,0.0009,2.41523,-5.3629,10000.0
2013,8,23,19,0,101731.59738,20.64911,0.0,1.29094,-5.70989,10000.0
2013,8,23,20,0,101774.73978,20.07912,0.0,0.42549,-6.08426,10000.0
2013,8,23,21,0,101875.44207,19.27338,0.0,-0.3926,-6.36803,10000.0
2013,8,23,22,0,101884.57682,18.75231,0.0,-0.70511,-6.20016,10000.0
2013,8,23,23,0,101945.10825,18.28898,0.0,-0.5899,-6.6827,10000.0
2013,8,24,0,0,101988.36071,17.92891,0.0,-0.88136,-7.05637,10000.0
2013,8,24,1,0,101975.70413,17.55458,0.0,-1.5411,-6.95944,10000.0
2013,8,24,2,0,101936.41373,17.2903,0.00054,-1.98987,-6.81756,10000.0
2013,8,24,3,0,101937.84448,17.03893,0.00054,-2.22662,-6.64337,10000.0
2013,8,24,4,0,101943.78756,16.79368,0.0,-2.37972,-6.37014,10000.0
2013,8,24,5,0,101951.93179,16.45263,0.0,-2.59016,-6.01613,10000.0
2013,8,24,6,0,101988.58082,16.31676,0.0,-2.47652,-5.58907,10000.0
2013,8,24,7,0,102039.20711,16.73389,0.0,-2.15717,-5.60312,10000.0
2013,8,24,8,0,102039.64734,18.28694,0.0,-2.94265,-6.1833,10000.0
2013,8,24,9,0,102082.45957,19.217,0.0,-2.98421,-6.34977,10000.0
2013,8,24,10,0,102084.88082,20.32437,0.0,-3.02683,-6.09831,10000.0
2013,8,24,11,0,101996.50494,21.15253,0.0,-2.79902,-6.46707,10000.0
2013,8,24,12,0,101987.26014,21.74901,0.0,-2.12561,-6.83863,10000.0
2013,8,24,13,0,101915.72299,22.24903,0.0,-1.85624,-7.19053,10000.0
2013,8,24,14,0,101876.32253,22.59483,0.0,-1.82678,-7.30783,10000.0
2013,8,24,15,0,101833.40024,22.70761,0.0,-1.6116,-7.58949,10000.0
2013,8,24,16,0,101819.6431,22.57377,0.0,-1.59213,-7.86694,10000.0
2013,8,24,17,0,101797.74173,21.63828,0.0,-1.78679,-7.8564,10000.0
2013,8,24,18,0,101822.50459,20.9161,0.0,-1.9462,-7.46868,10000.0
2013,8,24,19,0,101826.24653,20.08048,0.0,-2.1335,-7.10554,10000.0
2013,8,24,20,0,101854.53122,19.10082,0.0,-2.3713,-6.88148,10000.0
2013,8,24,21,0,101916.82356,17.9554,0.0,-2.64961,-6.7691,10000.0
2013,8,24,22,0,101898.66413,17.30389,0.0,-2.81375,-6.62932,10000.0
2013,8,24,23,0,101880.17453,16.74816,0.0,-3.02052,-6.36943,10000.0
2013,8,25,0,0,101865.31682,16.42614,0.0,-2.82428,-5.92201,10000.0
2013,8,25,1,0,101848.69819,15.94039,0.0,-2.5244,-5.84966,10000.0
2013,8,25,2,0,101785.08516,15.42135,0.0,-2.64172,-6.00278,10000.0
2013,8,25,3,0,101804.2351,15.42339,0.0,-3.0363,-5.67547,10000.0
2013,8,25,4,0,101776.39064,15.30178,0.0,-2.97317,-5.16413,10000.0
2013,8,25,5,0,101784.53487,15.07351,0.0,-2.66907,-4.95832,10000.0
2013,8,25,6,0,101785.63544,15.17881,0.0,-2.54754,-4.85437,10000.0
2013,8,25,7,0,101795.54059,15.70329,0.0,-2.54228,-4.99906,10000.0
2013,8,25,8,0,101787.83659,17.77741,0.0,-2.42391,-5.30952,10000.0
2013,8,25,9,0,101799.17247,19.00367,0.0,-2.20557,-5.80401,10000.0
2013,8,25,10,0,101771.65818,20.71705,0.0,-2.1014,-5.72534,10000.0
2013,8,25,11,0,101698.47018,21.82239,0.0,-1.67315,-6.08567,10000.0
2013,8,25,12,0,101664.13235,22.3292,0.0,-1.01552,-6.42282,10000.0
2013,8,25,13,0,101595.67681,22.46711,0.0,-0.4247,-6.67497,10000.0
2013,8,25,14,0,101541.63875,22.42431,0.0,-0.05221,-6.88078,10000.0
2013,8,25,15,0,101479.56652,22.65801,0.0,0.11667,-7.20247,10000.0
2013,8,25,16,0,101440.60629,22.60162,0.0,0.10194,-7.61618,10000.0
2013,8,25,17,0,101403.73714,21.61518,0.0,-0.04432,-8.09311,10000.0
2013,8,25,18,0,101428.38994,20.56623,0.0,-0.54044,-8.04464,10000.0
2013,8,25,19,0,101422.44686,19.46972,0.0,-1.03656,-7.61337,10000.0
2013,8,25,20,0,101446.32926,18.44048,0.0,-1.73102,-7.2692,10000.0
2013,8,25,21,0,101470.21166,17.61912,0.0,-2.17611,-6.91028,10000.0
2013,8,25,22,0,101434.55314,16.95877,0.0,-1.96777,-6.84004,10000.0
2013,8,25,23,0,101398.4544,16.61908,0.0,-2.25345,-6.83231,10000.0
2013,8,26,0,0,101377.10331,16.44041,0.0,-2.48862,-6.65531,10000.0
2013,8,26,1,0,101342.65543,16.15779,0.0,-2.90109,-6.48954,10000.0
2013,8,26,2,0,101272.54902,15.77326,0.0,-3.31461,-6.27953,10000.0
2013,8,26,3,0,101252.07839,15.66592,0.0,-3.64869,-6.01683,10000.0
2013,8,26,4,0,101226.43508,15.6272,0.0,-3.96541,-5.79628,10000.0
2013,8,26,5,0,101209.04605,15.54296,0.0,-4.068,-5.60734,10000.0
2013,8,26,6,0,101224.12388,15.54975,0.0,-4.19058,-5.39732,10000.0
2013,8,26,7,0,101262.97405,15.98862,0.0,-4.19426,-5.35096,10000.0
2013,8,26,8,0,101245.69508,17.79711,0.0,-4.59621,-5.55325,10000.0
2013,8,26,9,0,101252.73874,18.99892,0.0,-4.54465,-5.49917,10000.0
2013,8,26,10,0,101235.34971,21.03024,0.0,-4.20478,-5.25684,10000.0
2013,8,26,11,0,101185.16365,22.0887,0.0,-4.13955,-5.3032,10000.0
2013,8,26,12,0,101166.89416,22.8659,0.0,-3.88281,-5.30812,10000.0
2013,8,26,13,0,101130.46525,23.37611,0.0,-3.43614,-5.38889,10000.0
2013,8,26,14,0,101107.90353,23.79528,0.0,-2.98579,-5.5687,10000.0
2013,8,26,15,0,101051.2241,24.13836,0.0,-2.74589,-5.88127,10000.0
2013,8,26,16,0,101017.21644,24.14584,0.0,-2.81007,-6.23598,10000.0
2013,8,26,17,0,100997.84639,23.55478,0.0,-2.83796,-6.67427,10000.0
2013,8,26,18,0,101043.18993,22.89172,0.0,-2.8106,-6.90255,10000.0
2013,8,26,19,0,101109.99462,21.61857,0.0,-3.19992,-6.94048,10000.0
2013,8,26,20,0,101158.41976,20.44938,0.0,-3.91753,-6.48814,10000.0
2013,8,26,21,0,101249.76719,19.46633,0.0,-4.2816,-6.02877,10000.0
2013,8,26,22,0,101240.96262,18.4989,0.0,-4.4026,-5.63824,10000.0
2013,8,26,23,0,101264.95508,17.94114,0.0,-4.62515,-5.38187,10000.0
2013,8,27,0,0,101241.18274,17.44588,0.0,-4.68039,-5.05947,10000.0
2013,8,27,1,0,101264.29474,17.21353,0.0,-4.64461,-4.4526,10000.0
2013,8,27,2,0,101211.79748,16.80455,0.0,-4.36367,-3.87734,10000.0
2013,8,27,3,0,101227.53565,16.49679,0.0,-3.97488,-3.58163,10000.0
2013,8,27,4,0,101235.23965,16.16254,0.0,-3.70866,-3.60481,9000.0
2013,8,27,5,0,101279.59268,15.91186,0.0,-3.55504,-3.64274,10000.0
2013,8,27,6,0,101319.21325,15.85071,0.0,-3.68446,-3.58023,10000.0
2013,8,27,7,0,101367.74846,16.36568,0.0,-3.97961,-3.26766,10000.0
2013,8,27,8,0,101404.17737,18.50026,0.0,-3.71603,-3.00075,10000.0
2013,8,27,9,0,101441.15657,19.88346,0.0,-3.1089,-3.21077,10000.0
2013,8,27,10,0,101458.98583,21.7891,0.0,-2.99737,-3.52053,10000.0
2013,8,27,11,0,101437.96492,22.77079,0.0,-2.8932,-3.44326,10000.0
2013,8,27,12,0,101426.51897,23.51266,0.0,-2.42391,-3.30068,10000.0
2013,8,27,13,0,101399.66503,24.01404,0.0,-1.50059,-3.54932,10000.0
2013,8,27,14,0,101373.47143,24.37818,0.0,-0.72353,-4.17375,10000.0
2013,8,27,15,0,101352.01028,24.87412,0.0,-0.37787,-4.90565,10000.0
2013,8,27,16,0,101326.47703,24.68729,0.0,-0.40997,-5.71621,10000.0
2013,8,27,17,0,101323.61554,24.15331,0.0,-0.66513,-6.59139,10000.0
2013,8,27,18,0,101345.84708,23.52829,0.0,-1.1844,-7.0051,10000.0
2013,8,27,19,0,101403.8472,22.54456,0.0,-2.42549,-6.64407,10000.0
2013,8,27,20,0,101447.42983,21.22386,0.0,-3.25937,-5.94168,10000.0
2013,8,27,21,0,101517.97646,20.07029,0.0,-3.43772,-5.35588,10000.0
2013,8,27,22,0,101520.61783,19.13955,0.0,-3.45771,-5.14165,10000.0
2013,8,27,23,0,101531.7336,18.58654,0.0,-3.61186,-4.79537,10000.0
2013,8,28,0,0,101506.3104,18.26044,0.0,-3.20676,-4.96324,10000.0
2013,8,28,1,0,101496.73543,18.08516,0.00144,-3.4656,-5.29337,10000.0
2013,8,28,2,0,101486.39006,17.62251,0.0,-3.96541,-5.45351,10000.0
2013,8,28,3,0,101498.71646,17.41802,0.0,-4.39524,-5.14165,10000.0
2013,8,28,4,0,101492.33315,17.20742,0.0,-4.3642,-4.55796,10000.0
2013,8,28,5,0,101499.15669,16.83648,0.0,-3.92226,-3.94266,10000.0
2013,8,28,6,0,101529.53246,16.53076,0.0,-3.52295,-3.84082,10000.0
2013,8,28,7,0,101596.11704,16.93771,0.0,-3.66395,-4.08736,10000.0
2013,8,28,8,0,101610.97475,18.93234,0.0,-3.77706,-3.97778,10000.0
2013,8,28,9,0,101663.80218,20.24896,0.0,-3.69078,-3.75232,10000.0
2013,8,28,10,0,101634.96721,22.16071,0.0,-3.35722,-3.96303,10000.0
2013,8,28,11,0,101609.10378,23.07515,0.0,-3.04472,-3.9532,10000.0
2013,8,28,12,0,101545.82092,23.73006,0.0,-2.58069,-3.93002,10000.0
2013,8,28,13,0,101473.62343,24.26473,0.0,-1.86939,-4.22081,10000.0
2013,8,28,14,0,101432.90229,24.44476,0.0,-1.33907,-4.6865,10000.0
2013,8,28,15,0,101408.13943,24.66623,0.0,-1.20492,-5.04121,10000.0
2013,8,28,16,0,101372.70103,24.67031,0.0,-1.34223,-5.60523,10000.0
2013,8,28,17,0,101354.21143,24.11458,0.0,-1.62791,-6.25284,10000.0
2013,8,28,18,0,101397.02366,23.41551,0.0,-2.0651,-6.8295,10000.0
2013,8,28,19,0,101450.73154,22.55679,0.0,-3.03367,-6.67778,10000.0
2013,8,28,20,0,101506.20035,21.35838,0.0,-3.76654,-6.26548,10000.0
2013,8,28,21,0,101617.57818,20.07029,0.0,-4.37472,-5.72112,10000.0
2013,8,28,22,0,101660.39041,19.37597,0.0,-4.461,-5.18169,10000.0
2013,8,28,23,0,101664.57258,18.81209,0.0,-4.84295,-4.95341,10000.0
2013,8,29,0,0,101672.93692,18.31207,0.0,-4.96606,-4.29246,10000.0
2013,8,29,1,0,101690.76618,18.17009,0.0,-4.82033,-3.5416,10000.0
2013,8,29,2,0,101666.99384,17.30796,0.0,-4.42785,-3.03517,10000.0
2013,8,29,3,0,101671.7263,16.92752,0.0,-3.85124,-3.00637,10000.0
2013,8,29,4,0,101701.7719,16.51582,0.0,-3.43298,-3.3372,10000.0
2013,8,29,5,0,101740.95224,16.17613,0.0,-3.37248,-3.49524,10000.0
2013,8,29,6,0,101779.80241,15.96077,0.0,-3.59818,-3.31613,10000.0
2013,8,29,7,0,101841.54447,16.35141,0.0,-3.9754,-2.94105,10000.0
2013,8,29,8,0,101838.79304,18.66806,0.0,-3.68604,-2.71207,10000.0
2013,8,29,9,0,101874.89179,19.84202,0.0,-3.36512,-2.6039,10000.0
2013,8,29,10,0,101900.86527,21.7035,0.0,-3.09996,-2.26746,10000.0
2013,8,29,11,0,101883.5863,22.39849,0.0,-2.30448,-2.47326,10000.0
2013,8,29,12,0,101835.49133,22.85163,0.0,-1.55951,-2.72963,10000.0
2013,8,29,13,0,101785.52539,23.7783,0.0,-1.00973,-2.8961,10000.0
2013,8,29,14,0,101737.54047,23.99569,0.0,-0.451,-3.22201,10000.0
2013,8,29,15,0,101712.88767,24.32655,0.0,-0.23898,-3.7769,10000.0
2013,8,29,16,0,101660.06024,24.52221,0.0,-0.35262,-4.22292,10000.0
2013,8,29,17,0,101655.76801,24.06975,0.0,-0.54465,-4.90494,10000.0
2013,8,29,18,0,101680.75098,23.80547,0.0,-0.78719,-5.38749,10000.0
2013,8,29,19,0,101700.45121,22.99226,0.0,-1.46639,-5.62911,10000.0
2013,8,29,20,0,101790.58801,21.74765,0.0,-2.74641,-5.3025,10000.0
2013,8,29,21,0,101821.29396,20.17355,0.0,-3.46455,-4.32968,10000.0
2013,8,29,22,0,101872.25042,19.25776,0.0,-3.08523,-3.04641,10000.0
2013,8,29,23,0,101858.82344,18.27471,0.0,-2.84427,-2.79355,10000.0
2013,8,30,0,0,101840.4439,17.6789,0.0,-2.85532,-2.5456,10000.0
2013,8,30,1,0,101849.79876,17.11366,0.0,-3.00421,-2.13541,10000.0
2013,8,30,2,0,101791.46847,16.47166,0.0,-3.08786,-1.90572,10000.0
2013,8,30,3,0,101809.6279,16.11227,0.0,-3.1794,-1.66269,10000.0
2013,8,30,4,0,101789.48744,15.84324,0.0,-3.2841,-1.38103,10000.0
2013,8,30,5,0,101800.60321,15.50559,0.0,-3.27883,-1.09938,10000.0
2013,8,30,6,0,101831.41922,15.32624,0.0,-3.13573,-1.00174,10000.0
2013,8,30,7,0,101869.49899,15.62992,0.0,-3.17098,-0.88023,10000.0
2013,8,30,8,0,101923.09682,18.39903,0.0,-2.59752,-0.86126,10000.0
2013,8,30,9,0,101936.96402,19.92898,0.0,-1.94831,-0.85424,10000.0
2013,8,30,10,0,101985.38916,23.53033,0.0,-1.12968,-0.61191,10000.0
2013,8,30,11,0,101980.54665,24.45563,0.0,-0.00013,-0.6091,10000.0
2013,8,30,12,0,101995.07419,23.52013,0.0,1.3183,-0.67934,10000.0
2013,8,30,13,0,101979.77625,23.2083,0.0,2.28949,-0.82825,10000.0
2013,8,30,14,0,101959.19556,23.07447,0.0,2.88663,-1.14292,10000.0
2013,8,30,15,0,101937.29419,23.22665,0.0,3.0997,-1.65005,10000.0
2013,8,30,16,0,101917.59396,23.23344,0.0,2.90978,-2.21056,10000.0
2013,8,30,17,0,101885.45727,22.83737,0.0,2.37104,-2.84342,10000.0
2013,8,30,18,0,101901.85579,22.79796,0.0,1.49455,-3.59779,10000.0
2013,8,30,19,0,101944.88813,22.27824,0.0,0.38498,-4.19904,10000.0
2013,8,30,20,0,101983.84836,21.72048,0.0,-1.4585,-4.84735,10000.0
2013,8,30,21,0,102052.30391,20.73471,0.0,-2.84427,-4.58957,10000.0
2013,8,30,22,0,102095.00608,19.7537,0.0,-3.03472,-3.69261,10000.0
2013,8,30,23,0,102078.71762,18.83723,0.0,-3.13889,-3.28312,10000.0
2013,8,31,0,0,102086.86185,18.03285,0.0,-3.18466,-3.01972,10000.0
2013,8,31,1,0,102075.1958,17.50294,0.0,-3.09785,-2.89469,10000.0
2013,8,31,2,0,102026.88071,17.0104,0.0,-3.01894,-2.92209,10000.0
2013,8,31,3,0,102040.41774,16.53416,0.0,-3.02367,-2.87994,10000.0
2013,8,31,4,0,102016.97556,16.22776,0.0,-3.05419,-2.6629,10000.0
2013,8,31,5,0,102011.03248,15.62244,0.0,-3.12784,-2.38686,10000.0
2013,8,31,6,0,102046.80105,15.49744,0.0,-3.21781,-2.08343,10000.0
2013,8,31,7,0,102068.59237,15.88468,0.0,-3.53978,-1.78632,10000.0
2013,8,31,8,0,102078.2774,18.37797,0.0,-3.24253,-1.44636,10000.0
2013,8,31,9,0,102100.39888,20.02681,0.0,-2.70169,-1.35856,10000.0
2013,8,31,10,0,102099.95865,22.31765,0.0,-1.8152,-1.06496,10000.0
2013,8,31,11,0,102121.4198,24.81298,0.0,-0.82822,-0.91605,10000.0
2013,8,31,12,0,102091.70437,26.20297,0.0,0.41024,-0.84722,10000.0
2013,8,31,13,0,102069.803,25.08948,0.0,1.50296,-1.07198,10000.0
2013,8,31,14,0,102046.03065,24.57656,0.0,2.17322,-1.60229,10000.0
2013,8,31,15,0,101996.39488,24.59014,0.0,2.27371,-2.21548,10000.0
2013,8,31,16,0,101957.21453,24.63634,0.0,1.82599,-2.99162,10000.0
2013,8,31,17,0,101929.0399,24.43389,0.0,0.92898,-3.77058,10000.0
2013,8,31,18,0,101910.77042,24.40943,0.0,-0.24424,-4.29597,10000.0
2013,8,31,19,0,101933.6623,23.84963,0.0,-1.47007,-4.5987,10000.0
2013,8,31,20,0,102000.02676,22.9121,0.0,-2.76588,-4.66332,10000.0
2013,8,31,21,0,102042.28871,21.25919,0.0,-3.18413,-4.20395,10000.0
2013,8,31,22,0,102066.94151,20.3203,0.0,-3.45192,-3.83028,10000.0
2013,8,31,23,0,102048.34185,19.19797,0.0,-3.68289,-3.32386,10000.0
2013,9,1,0,0,102019.61694,18.70951,0.0,-3.79968,-2.8076,10000.0
2013,9,1,1,0,102020.16722,18.29509,0.0,-3.6771,-2.38686,10000.0
2013,9,1,2,0,101968.77053,17.56409,0.0,-3.64132,-2.10239,10000.0
2013,9,1,3,0,101937.73442,17.12182,0.0,-3.82125,-1.72802,10000.0
2013,9,1,4,0,101918.2543,17.11095,0.0,-3.93752,-1.19982,10000.0
2013,9,1,5,0,101919.46493,16.91121,0.0,-3.93963,-0.88304,10000.0
2013,9,1,6,0,101960.07602,16.75088,0.0,-3.7013,-0.98769,10000.0
2013,9,1,7,0,102006.07991,17.25022,0.0,-3.78969,-1.17594,10000.0
2013,9,1,8,0,102038.43671,19.45546,0.0,-3.35091,-1.06917,10000.0
2013,9,1,9,0,102066.94151,20.7055,0.0,-2.61068,-0.70393,10000.0
2013,9,1,10,0,102078.49751,24.53308,0.0,-1.40168,-0.73764,10000.0
